cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona,dias_registro,usa_movil,uso_cupon,visitas_semana,metodo_pago
1319,M,58,Ibarra,6.0,70.0,99,249,19,2,0,46,2,Sí,296,1,0,2,Efectivo
1320,M,56,Quito,6.6,64.33,6,250,10,3,2,26,2,No,118,1,0,10,Transferencia
1321,F,32,Bolívar,1.9,21.45,45,418,15,1,5,10,0,Sí,741,0,0,6,Efectivo
1322,F,46,Azogues,5.3,24.38,45,583,18,1,1,17,5,No,1135,1,0,5,Efectivo
1323,F,46,Puyo,2.9,41.99,99,71,15,2,2,14,5,Sí,1204,0,0,3,Transferencia
1324,M,28,Francisco de Orellana,1.6,8.68,15,312,5,1,3,2,5,Sí,429,1,1,5,Transferencia
1325,M,49,Guaranda,0.4,28.43,23,87,6,4,1,48,5,No,965,1,1,10,PayPal
1326,F,19,Napo,1.2,26.93,60,566,18,5,0,13,2,No,873,0,0,7,Tarjeta
1327,F,64,Machala,1.6,62.77,53,102,3,3,1,27,0,No,491,1,1,3,Efectivo
1328,F,31,Pastaza,4.0,37.42,61,158,6,4,0,9,5,No,736,1,1,8,Efectivo
1329,M,37,Portoviejo,1.3,30.73,0,455,5,3,1,7,4,No,406,1,1,7,Transferencia
1330,M,39,Babahoyo,4.6,25.53,48,154,5,4,1,48,3,No,1390,1,1,4,Transferencia
1331,M,28,Esmeraldas,2.2,48.41,24,96,7,3,3,10,4,No,1570,1,1,13,Transferencia
1332,F,44,Tulcán,0.3,27.55,9,35,14,2,2,9,0,Sí,1564,1,0,13,Tarjeta
1333,M,20,Ibarra,10.6,34.25,79,343,6,1,3,22,0,Sí,994,1,1,5,Transferencia
1334,M,34,Azuay,1.5,25.41,15,355,8,1,2,23,3,No,751,1,1,10,Efectivo
1335,M,61,Nueva Loja,1.0,12.24,57,594,2,2,1,7,1,Sí,940,0,0,11,Efectivo
1336,M,45,Santa Elena,2.2,20.06,71,535,15,4,1,48,1,No,1125,1,1,4,Efectivo
1337,F,46,Quito,0.2,27.47,28,111,5,5,1,9,1,No,619,0,1,2,Tarjeta
1338,F,38,Quito,2.0,31.05,91,31,18,4,0,27,2,No,1885,0,0,12,Tarjeta
1339,F,64,Carchi,1.4,31.71,5,233,15,1,0,24,1,No,1774,1,1,9,Tarjeta
1340,M,33,Tungurahua,1.0,33.67,15,433,17,5,1,29,2,No,735,1,0,1,Tarjeta
1341,F,54,Guayas,6.1,27.67,19,132,15,3,3,17,2,No,1432,0,1,8,PayPal
1342,F,37,Tulcán,1.5,55.24,79,565,17,5,2,20,1,No,839,0,1,4,PayPal
1343,M,23,Ambato,0.5,49.22,70,397,9,4,0,7,1,Sí,1645,0,0,9,PayPal
1344,M,36,Nueva Loja,1.2,32.97,77,241,4,2,1,43,3,Sí,568,1,1,3,Transferencia
1345,M,22,Tena,5.0,38.81,42,238,2,3,2,40,5,No,311,1,0,7,Tarjeta
1346,F,20,Santa Elena,0.4,29.42,25,146,3,4,0,7,3,No,1235,1,1,3,Tarjeta
1347,F,18,Esmeraldas,0.5,-7.65,89,507,16,3,1,28,2,Sí,1131,0,1,10,PayPal
1348,M,55,Loja,0.0,35.31,77,134,11,5,0,19,3,Sí,903,1,1,12,PayPal
1349,M,32,El Oro,0.0,39.58,70,524,19,1,0,20,2,Sí,576,1,1,7,Tarjeta
1350,F,51,Santa Elena,3.5,10.81,32,75,15,4,0,44,0,No,973,1,0,2,PayPal
1351,F,52,Manabí,2.6,42.49,25,360,18,2,0,39,2,No,559,1,1,3,Transferencia
1352,F,42,Cotopaxi,0.9,30.79,44,245,14,5,2,40,2,No,352,0,1,8,Transferencia
1353,F,41,Santo Domingo de los Tsáchilas,2.4,40.07,83,521,2,4,2,7,3,No,1649,1,0,7,Transferencia
1354,M,29,Puyo,1.0,31.24,62,478,6,2,0,6,5,Sí,851,1,0,11,Efectivo
1355,M,35,Tulcán,6.1,53.76,66,565,14,4,2,25,0,No,1561,0,0,3,Efectivo
1356,F,32,Loja,6.8,38.39,51,540,15,5,2,41,4,No,1877,1,1,8,Tarjeta
1357,M,61,Bolívar,1.0,50.04,67,487,4,4,0,13,4,No,1080,0,0,13,Efectivo
1358,F,33,Bolívar,3.9,51.27,25,576,16,3,2,39,5,No,953,0,0,9,PayPal
1359,M,44,Orellana,3.0,18.21,74,565,18,5,0,40,4,No,1784,1,0,2,Transferencia
1360,F,25,Ibarra,0.7,23.91,1,569,4,4,1,22,0,No,335,0,0,2,Transferencia
1361,M,63,Santa Elena,0.5,41.77,13,513,17,1,2,49,1,Sí,1429,1,1,7,Efectivo
1362,F,42,Machala,1.2,29.52,29,45,15,4,0,17,0,No,577,0,1,11,Transferencia
1363,F,34,Quito,3.0,31.42,48,272,13,3,1,48,3,No,778,0,1,8,Transferencia
1364,F,46,Tena,6.4,54.3,11,236,13,2,0,22,2,No,1143,1,0,5,Transferencia
1365,M,25,Carchi,2.9,30.34,89,300,12,2,2,34,2,Sí,315,0,0,2,PayPal
1366,M,32,Guaranda,3.9,20.47,43,144,18,2,1,8,3,No,954,1,0,14,Efectivo
1367,M,44,Cuenca,1.8,22.49,32,328,9,1,2,49,3,No,234,1,1,10,Transferencia
1368,M,63,Loja,3.6,67.74,12,512,18,3,0,45,2,No,1004,1,0,5,Transferencia
1369,M,24,Quito,3.1,32.33,77,426,12,5,1,18,5,No,1252,1,0,3,Transferencia
1370,M,20,El Oro,0.9,14.54,87,423,3,2,3,24,1,Sí,509,0,1,13,Tarjeta
1371,M,46,Esmeraldas,1.6,8.46,97,104,11,3,1,42,1,No,1545,1,1,9,PayPal
1372,M,61,Zamora,3.3,25.63,25,511,11,4,2,2,1,No,1417,0,1,2,Efectivo
1373,M,41,Machala,0.1,32.05,20,132,12,1,2,2,3,Sí,1369,1,1,9,Transferencia
1374,F,20,Chimborazo,3.3,49.24,27,326,7,3,1,27,2,No,1824,0,1,2,PayPal
1375,M,37,Galápagos,0.4,47.79,47,207,5,3,1,14,5,Sí,1679,0,0,1,Transferencia
1376,M,63,Guaranda,1.4,34.9,99,244,13,5,0,48,2,No,185,0,0,10,Efectivo
1377,F,32,Puyo,3.3,28.19,39,344,12,3,0,39,2,No,655,0,0,6,Efectivo
1378,M,42,Azogues,0.6,40.09,65,68,14,5,0,12,5,Sí,1965,1,1,11,Tarjeta
1379,F,47,Loja,0.6,8.77,72,288,6,1,3,32,0,Sí,1498,1,1,6,Tarjeta
1380,M,31,Santa Elena,1.0,64.72,86,36,7,1,2,28,5,Sí,1569,0,1,4,Tarjeta
1381,M,24,Morona Santiago,4.5,44.81,78,78,2,4,3,28,0,Sí,477,0,1,13,Tarjeta
1382,F,34,Puerto Baquerizo Moreno,0.0,48.0,76,567,7,5,1,46,4,Sí,1513,1,0,2,Transferencia
1383,F,61,Tulcán,4.6,18.89,22,190,19,5,1,25,0,No,1780,0,0,13,PayPal
1384,F,37,Quito,0.3,54.24,80,205,10,2,5,4,1,Sí,1174,0,0,10,Transferencia
1385,F,53,Pichincha,9.2,28.1,47,31,16,2,2,26,1,Sí,341,1,0,12,Tarjeta
1386,F,26,Chimborazo,6.2,20.71,1,484,9,4,1,36,5,No,1417,0,0,11,Tarjeta
1387,M,55,Ambato,1.4,34.41,83,305,17,1,0,3,1,Sí,1019,0,0,3,Transferencia
1388,M,39,Esmeraldas,1.4,34.06,19,527,7,2,2,1,1,No,1686,1,0,13,Transferencia
1389,F,19,Sucumbíos,1.3,18.82,58,57,7,3,2,17,4,No,365,0,0,6,PayPal
1390,F,41,Bolívar,2.0,21.58,45,362,4,1,5,7,1,Sí,1243,1,1,4,PayPal
1391,M,25,Esmeraldas,0.2,20.4,2,30,11,3,0,48,3,No,811,1,0,5,Efectivo
1392,M,28,Azogues,0.1,20.54,54,217,2,5,0,5,3,Sí,1371,1,0,11,PayPal
1393,M,30,Tulcán,0.1,29.18,11,85,15,1,1,19,3,Sí,169,1,1,9,PayPal
1394,F,34,Morona Santiago,1.2,14.17,39,576,5,4,0,39,0,No,1976,0,1,5,Tarjeta
1395,M,25,Guayaquil,0.6,24.63,65,141,13,5,1,46,5,Sí,156,1,0,10,Tarjeta
1396,M,38,Riobamba,1.9,50.68,99,339,7,5,2,34,5,No,1505,1,0,11,Efectivo
1397,F,35,Tena,9.8,47.35,77,65,12,3,1,35,2,No,138,0,1,8,Efectivo
1398,M,47,Cotopaxi,1.0,19.25,15,468,13,5,2,49,4,No,900,1,1,2,PayPal
1399,F,35,Los Ríos,1.7,49.37,82,354,11,2,0,16,3,Sí,1566,0,1,12,PayPal
1400,F,63,Manabí,1.1,5.5,33,336,19,1,1,40,3,No,1141,1,0,14,Efectivo
1401,M,64,Tulcán,3.8,71.44,43,563,8,2,1,47,1,No,831,1,1,6,Efectivo
1402,M,48,Morona Santiago,4.7,54.5,5,138,8,3,2,39,3,No,924,1,0,11,Tarjeta
1403,F,55,Loja,4.2,26.6,76,401,12,3,0,27,1,No,855,1,1,11,Efectivo
1404,F,49,Latacunga,7.3,40.74,63,386,5,1,1,41,1,Sí,451,0,0,6,Tarjeta
1405,M,28,Pichincha,0.1,13.99,99,210,2,5,0,38,2,Sí,1939,0,1,5,Tarjeta
1406,F,62,Loja,3.7,35.91,21,385,14,4,1,25,0,No,1421,0,0,6,Efectivo
1407,M,42,Puyo,2.8,32.25,17,97,19,3,1,26,1,No,382,1,1,14,Efectivo
1408,M,50,Pichincha,0.5,22.48,11,321,10,1,3,14,1,Sí,1709,1,1,5,PayPal
1409,M,55,Esmeraldas,6.3,27.97,51,210,10,4,4,14,5,Sí,209,1,0,2,PayPal
1410,M,58,Santa Elena,0.3,26.5,93,495,10,5,0,14,2,Sí,1116,0,0,5,Tarjeta
1411,M,25,Tungurahua,2.3,18.02,50,463,11,3,2,25,1,No,1303,1,0,1,Tarjeta
1412,M,28,Tulcán,0.5,22.13,70,493,3,1,0,36,4,Sí,643,0,1,3,Efectivo
1413,M,39,Latacunga,1.1,13.37,95,563,7,1,2,4,0,Sí,1869,0,1,14,Transferencia
1414,F,41,Azuay,2.5,47.86,47,95,16,1,0,47,4,Sí,1917,0,1,7,Transferencia
1415,F,58,Quito,1.7,21.02,18,50,4,3,0,15,3,No,124,1,1,4,Efectivo
1416,M,34,Zamora Chinchipe,1.1,16.67,5,413,12,4,1,32,0,No,942,1,1,8,Tarjeta
1417,M,29,Cuenca,0.8,47.62,83,588,7,1,2,18,3,Sí,890,1,0,3,Tarjeta
1418,M,63,Cañar,3.7,40.54,26,68,4,5,1,14,5,No,837,1,0,7,Transferencia
1419,F,49,Francisco de Orellana,0.3,47.07,52,314,12,1,2,1,1,Sí,156,0,1,14,PayPal
1420,F,32,Nueva Loja,1.1,48.74,47,365,16,4,0,42,2,No,279,0,1,2,Tarjeta
1421,F,33,Esmeraldas,4.7,64.06,6,217,14,3,3,20,4,No,331,1,0,14,Efectivo
1422,F,39,Imbabura,3.7,32.66,58,272,11,1,1,10,3,Sí,442,1,1,8,Tarjeta
1423,M,45,Puyo,1.0,13.14,68,102,7,1,3,10,1,Sí,576,1,0,13,Tarjeta
1424,F,37,Guayas,2.9,39.07,10,508,16,5,1,24,4,No,1922,0,0,3,PayPal
1425,M,50,Santo Domingo,3.5,24.96,14,590,19,5,2,34,4,No,675,1,0,13,Transferencia
1426,F,27,Puyo,4.4,20.64,63,130,19,1,5,28,5,Sí,554,0,0,6,PayPal
1427,M,57,Azogues,1.6,36.5,2,543,8,1,0,27,5,No,1355,0,0,2,Efectivo
1428,F,49,Macas,0.5,47.99,68,205,16,5,2,40,3,Sí,388,0,1,7,Efectivo
1429,M,50,Loja,0.6,22.46,22,267,19,4,2,1,1,No,1336,0,0,13,PayPal
1430,M,19,Zamora Chinchipe,0.7,54.12,52,88,19,2,0,33,2,Sí,357,0,1,4,Efectivo
1431,M,50,Puerto Baquerizo Moreno,1.8,20.16,36,128,10,2,3,4,3,Sí,629,0,0,6,Efectivo
1432,F,50,Zamora Chinchipe,0.1,31.34,8,524,3,1,1,7,4,Sí,786,0,1,2,Tarjeta
1433,F,58,Loja,2.0,40.79,14,543,9,5,2,9,4,No,1028,1,0,3,Efectivo
1434,M,30,Napo,0.9,29.18,2,326,3,3,2,16,0,No,328,1,1,3,Tarjeta
1435,M,47,Imbabura,0.7,8.36,92,240,12,3,2,5,1,Sí,1349,1,1,4,Efectivo
1436,F,50,Santo Domingo de los Tsáchilas,4.2,48.91,69,152,8,2,3,34,0,Sí,695,0,0,1,Transferencia
1437,M,30,Puerto Baquerizo Moreno,1.2,25.65,16,258,7,4,0,23,5,No,1926,0,0,13,PayPal
1438,F,43,Cañar,0.2,46.17,25,417,11,2,3,43,2,Sí,534,1,0,6,Transferencia
1439,F,39,El Oro,3.5,16.04,20,169,6,1,0,25,3,No,981,0,1,11,PayPal
1440,M,56,Pichincha,0.1,18.6,71,570,12,4,0,13,4,Sí,1120,0,0,6,Tarjeta
1441,M,19,Imbabura,2.6,47.94,20,420,2,3,1,24,1,No,1881,0,0,4,Transferencia
1442,M,55,Tulcán,3.0,40.11,10,299,3,5,3,11,4,No,501,0,1,8,PayPal
1443,M,56,Guayaquil,0.9,28.42,37,41,2,5,0,17,5,No,721,0,0,5,Tarjeta
1444,M,43,Portoviejo,3.5,40.33,71,418,3,1,0,37,0,Sí,1889,0,0,10,Efectivo
1445,F,63,Santa Elena,1.4,20.69,87,366,5,2,3,13,0,Sí,187,0,1,14,Efectivo
1446,M,32,El Oro,1.2,36.65,34,535,13,1,1,27,3,No,683,0,0,4,Tarjeta
1447,M,51,Manabí,0.1,36.93,13,135,19,5,3,20,1,Sí,1665,0,1,7,PayPal
1448,F,59,Napo,0.7,29.39,13,61,2,3,2,33,5,No,1807,0,0,10,Tarjeta
1449,M,61,Esmeraldas,5.3,22.47,9,103,2,5,1,42,1,No,408,0,1,10,PayPal
1450,M,57,Esmeraldas,1.0,36.05,11,200,15,4,3,32,3,No,1005,0,1,8,PayPal
1451,F,28,Tungurahua,1.6,34.18,37,98,5,5,0,8,5,No,442,1,0,2,PayPal
1452,F,20,Loja,1.5,28.01,33,391,6,5,0,29,5,No,535,0,1,13,Efectivo
1453,M,23,Pichincha,1.8,19.49,40,462,12,4,1,40,0,No,276,0,0,1,PayPal
1454,M,26,Orellana,0.1,35.19,9,129,14,2,1,19,0,Sí,238,1,1,6,Tarjeta
1455,M,23,Ibarra,0.9,28.05,16,38,17,5,1,6,0,No,293,1,1,2,Efectivo
1456,F,26,Loja,2.6,19.48,16,58,14,1,4,44,4,Sí,1309,1,0,11,PayPal
1457,M,56,Machala,0.4,35.65,66,143,3,5,1,39,2,Sí,1341,0,0,8,Efectivo
1458,F,48,Babahoyo,0.5,59.12,61,491,17,1,2,48,0,Sí,1287,0,0,13,Efectivo
1459,M,49,Zamora Chinchipe,0.0,29.5,94,172,7,4,2,41,2,Sí,1284,1,1,5,PayPal
1460,M,58,Tungurahua,1.2,57.47,0,419,15,5,2,21,2,No,1042,1,0,2,PayPal
1461,M,29,Riobamba,4.3,66.71,11,186,2,4,3,22,1,No,624,1,1,11,Tarjeta
1462,F,25,Orellana,0.1,20.7,3,364,18,4,2,42,3,No,1931,0,1,12,Efectivo
1463,F,25,Cuenca,0.4,35.14,41,289,12,2,5,10,4,Sí,1724,0,0,5,Transferencia
1464,F,45,Macas,0.7,66.56,12,111,4,5,2,10,2,No,1959,1,1,2,Efectivo
1465,M,37,Loja,2.6,33.18,97,470,12,1,2,29,4,Sí,1165,0,0,6,PayPal
1466,M,64,Morona Santiago,2.0,35.55,84,201,6,1,1,16,1,Sí,1014,0,1,8,Transferencia
1467,M,24,Esmeraldas,1.1,9.95,85,260,18,5,3,1,0,Sí,309,1,0,2,Transferencia
1468,F,28,Ambato,2.8,27.03,3,104,8,2,0,17,5,No,840,1,1,6,PayPal
1469,M,37,Carchi,1.9,43.33,81,299,11,2,5,30,2,Sí,961,1,1,6,Efectivo
1470,M,33,Azogues,4.5,71.44,68,91,12,2,4,26,3,Sí,1398,0,0,1,Transferencia
1471,M,21,Santa Elena,3.4,32.06,18,349,4,1,1,46,5,No,1053,0,1,9,Transferencia
1472,M,23,Santa Elena,0.6,10.06,1,131,11,4,0,19,1,No,1402,0,1,12,Efectivo
1473,M,39,Carchi,0.6,13.92,11,458,11,2,2,21,4,Sí,1374,0,1,8,PayPal
1474,F,43,Santo Domingo de los Tsáchilas,0.3,34.46,80,284,15,1,3,17,0,Sí,1433,0,1,12,Efectivo
1475,F,20,Zamora,0.8,52.66,73,561,13,1,2,46,4,Sí,1843,1,1,14,Efectivo
1476,M,58,Guaranda,15.4,44.56,97,599,16,4,0,40,3,No,932,0,0,4,Tarjeta
1477,M,59,Santo Domingo,1.0,41.9,5,141,11,5,0,21,2,No,239,0,0,7,Transferencia
1478,F,31,Tulcán,0.5,54.64,7,342,11,5,3,41,3,Sí,891,1,1,4,PayPal
1479,M,28,Santa Elena,2.9,24.2,50,490,2,2,1,40,4,Sí,645,1,0,8,PayPal
1480,F,35,Santa Elena,1.6,35.29,10,491,11,2,2,45,4,No,1944,1,0,10,Transferencia
1481,F,29,Riobamba,0.3,27.19,62,121,3,4,0,49,5,Sí,1116,1,1,2,Transferencia
1482,F,40,Imbabura,1.0,30.93,56,81,18,2,2,19,3,Sí,1653,0,0,2,Transferencia
1483,F,29,Chimborazo,1.1,19.91,11,549,8,4,2,7,3,No,156,0,1,3,PayPal
1484,F,30,Loja,2.8,29.84,72,127,8,1,1,17,3,Sí,211,1,0,14,Efectivo
1485,F,42,Manabí,0.0,34.58,1,265,10,2,5,1,0,Sí,104,0,1,4,Efectivo
1486,M,62,Cotopaxi,0.6,29.43,7,403,3,1,2,37,4,Sí,1533,1,1,11,PayPal
1487,M,36,Napo,1.5,32.58,10,586,15,3,2,6,1,No,1537,0,1,13,Efectivo
1488,M,63,Morona Santiago,0.6,41.08,52,263,18,4,2,26,0,Sí,1305,0,1,6,Tarjeta
1489,M,53,Orellana,2.0,53.58,99,61,2,3,3,2,0,Sí,1136,0,0,5,Tarjeta
1490,F,62,Cotopaxi,1.3,54.67,9,318,10,2,1,32,0,No,1462,1,0,10,PayPal
1491,F,25,Nueva Loja,0.9,46.42,84,571,5,1,0,48,5,Sí,1920,1,1,13,Efectivo
1492,F,46,Zamora,6.0,16.1,83,143,9,2,2,5,1,Sí,1382,0,0,10,Tarjeta
1493,M,49,Santa Elena,2.0,29.59,7,233,14,3,0,37,3,No,189,0,1,7,Efectivo
1494,M,61,Santa Elena,0.3,30.89,35,58,5,2,2,31,5,Sí,715,1,1,6,Transferencia
1495,F,35,Ambato,1.6,25.14,92,503,10,5,3,12,4,Sí,990,1,0,14,Efectivo
1496,M,23,Galápagos,3.0,40.14,75,282,10,3,1,35,2,No,797,0,1,4,Tarjeta
1497,F,35,Nueva Loja,2.5,11.09,13,415,19,2,1,30,5,No,1373,0,1,11,Tarjeta
1498,M,36,Esmeraldas,0.4,60.4,53,91,13,1,1,48,2,Sí,1378,1,0,10,PayPal
1499,M,39,Francisco de Orellana,7.2,52.93,84,544,11,2,2,6,4,Sí,1711,0,1,9,PayPal
1500,M,54,Puerto Baquerizo Moreno,1.2,42.17,85,459,12,1,1,15,1,Sí,997,1,1,7,Transferencia
1501,F,49,Cotopaxi,0.3,34.07,20,566,8,5,1,15,2,No,1070,1,0,1,Tarjeta
1502,F,58,Morona Santiago,0.4,53.43,49,170,10,2,0,16,0,Sí,1231,0,0,8,PayPal
1503,M,20,Cotopaxi,0.2,45.34,93,329,7,5,1,20,5,Sí,767,0,1,4,PayPal
1504,F,45,Tena,3.3,51.6,38,340,17,3,0,13,2,No,693,0,0,7,PayPal
1505,F,27,Loja,0.3,34.11,19,500,16,1,3,44,4,Sí,688,1,0,11,Transferencia
1506,M,52,Santo Domingo,0.3,61.84,87,422,8,3,2,42,0,Sí,584,1,0,2,Transferencia
1507,M,46,Francisco de Orellana,3.8,52.5,86,474,17,1,0,46,2,Sí,1081,1,0,12,Tarjeta
1508,F,32,Santo Domingo,0.8,42.64,6,201,6,5,0,31,4,No,1071,0,0,3,Transferencia
1509,M,50,Ambato,0.1,53.84,8,60,17,4,0,34,1,No,1381,0,0,1,Tarjeta
1510,F,24,Santo Domingo de los Tsáchilas,0.1,28.71,0,76,2,2,0,29,4,Sí,738,1,1,2,Tarjeta
1511,F,29,Carchi,0.3,17.49,25,159,6,5,3,3,1,Sí,1096,1,1,11,Tarjeta
1512,M,47,Guaranda,0.5,39.82,37,381,8,1,3,9,0,Sí,381,0,0,5,PayPal
1513,M,38,Zamora,2.2,34.14,37,87,6,1,3,11,4,Sí,1085,1,0,2,Efectivo
1514,F,48,Guayas,0.3,32.03,60,135,18,1,2,11,3,Sí,1211,0,0,13,PayPal
1515,M,41,Galápagos,0.3,53.24,43,359,9,1,1,25,5,Sí,1327,0,1,6,PayPal
1516,M,37,Esmeraldas,2.9,37.51,85,412,2,2,1,22,3,Sí,115,1,1,6,Transferencia
1517,M,54,Orellana,2.2,38.95,43,191,3,3,2,42,3,No,1274,1,1,6,PayPal
1518,F,21,Orellana,1.1,30.09,73,315,16,4,0,46,3,No,1035,1,1,12,Tarjeta
1519,M,45,El Oro,1.6,48.22,61,100,19,2,3,9,5,Sí,353,1,0,11,Efectivo
1520,M,61,Imbabura,0.7,45.53,5,483,12,1,2,20,3,Sí,1311,1,0,14,Transferencia
1521,F,37,El Oro,1.3,48.1,16,596,11,2,2,21,1,No,428,0,0,3,Efectivo
1522,M,41,Morona Santiago,1.4,27.54,50,426,5,5,1,10,4,No,643,1,0,11,Transferencia
1523,M,49,Guaranda,1.0,54.56,37,544,6,1,3,22,0,Sí,882,0,0,3,PayPal
1524,F,58,Tulcán,4.7,62.58,23,55,5,4,2,29,3,No,1096,1,1,10,PayPal
1525,F,53,Babahoyo,0.0,47.63,50,342,14,1,2,9,3,Sí,1520,1,0,7,PayPal
1526,F,51,Santo Domingo,3.0,22.86,9,155,14,4,1,5,0,No,1640,1,1,13,PayPal
1527,M,53,Macas,0.3,22.97,71,437,19,4,0,40,0,Sí,1582,1,0,13,Transferencia
1528,M,19,Napo,3.2,29.37,20,594,3,3,1,11,3,No,1453,1,0,4,Transferencia
1529,M,32,Orellana,1.9,26.53,69,227,17,3,0,1,1,No,1943,1,1,6,Tarjeta
1530,F,51,Puerto Baquerizo Moreno,3.7,33.93,84,217,2,2,1,42,0,Sí,944,0,1,12,Transferencia
1531,F,53,Manabí,0.2,44.49,56,513,10,2,1,1,4,Sí,1292,1,0,8,Transferencia
1532,M,23,Galápagos,1.6,39.35,38,479,4,4,0,39,4,No,1816,1,1,3,PayPal
1533,M,56,Guayaquil,1.4,38.03,87,552,8,1,1,46,1,Sí,465,1,1,9,Tarjeta
1534,F,59,Santo Domingo de los Tsáchilas,2.4,31.38,32,383,11,5,2,5,5,No,1301,1,1,9,Efectivo
1535,F,29,Francisco de Orellana,1.5,33.89,58,129,2,5,1,49,2,No,754,0,0,3,Transferencia
1536,M,20,El Oro,1.6,46.95,17,587,11,1,0,22,1,No,1485,0,0,6,Efectivo
1537,F,62,Nueva Loja,1.1,4.82,55,585,10,1,1,26,3,Sí,859,0,0,5,PayPal
1538,M,35,Tulcán,0.7,34.83,91,307,16,3,3,6,2,Sí,738,0,1,4,PayPal
1539,F,57,Carchi,1.3,39.32,56,520,16,5,0,32,3,No,1898,0,1,8,Efectivo
1540,M,38,Azuay,0.3,46.75,95,284,4,4,2,48,4,Sí,1163,0,0,10,Efectivo
1541,M,32,Puyo,6.5,19.85,75,410,6,2,2,11,0,Sí,1023,1,0,9,Tarjeta
1542,F,50,Orellana,2.5,19.06,47,571,10,3,2,10,3,No,515,1,1,12,Transferencia
1543,M,52,Carchi,6.1,43.76,41,293,10,5,0,47,4,No,1478,0,0,9,Transferencia
1544,F,43,Cañar,0.5,6.43,26,358,8,1,4,39,1,Sí,354,1,0,5,Transferencia
1545,F,25,Santo Domingo,4.2,54.98,73,144,13,5,0,34,3,No,1266,1,1,5,Transferencia
1546,M,53,Napo,3.3,38.4,51,305,10,4,2,31,4,No,1875,1,1,11,Tarjeta
1547,M,47,Santa Elena,2.3,58.38,41,517,7,3,0,12,0,No,1863,1,0,3,PayPal
1548,F,40,Macas,2.0,18.69,31,310,3,1,3,44,3,Sí,1976,1,1,9,Efectivo
1549,F,59,Carchi,0.8,28.45,25,304,10,4,7,16,5,Sí,809,0,1,1,PayPal
1550,F,61,Santo Domingo de los Tsáchilas,3.4,-1.12,24,357,18,2,2,38,4,No,676,0,0,12,Tarjeta
1551,F,31,Zamora Chinchipe,1.4,23.06,74,240,2,3,3,3,3,Sí,999,0,1,3,Transferencia
1552,F,31,Santa Elena,0.1,32.24,22,581,7,4,2,2,0,No,110,0,1,7,PayPal
1553,F,19,Puerto Baquerizo Moreno,0.8,5.56,97,55,6,4,0,5,3,Sí,1743,0,0,7,Transferencia
1554,F,54,Santa Elena,5.5,29.08,56,56,3,1,1,11,3,Sí,125,0,1,5,Efectivo
1555,F,22,Santa Elena,3.8,5.19,51,112,10,2,0,25,5,Sí,1056,1,1,6,PayPal
1556,M,55,Quito,8.0,31.14,86,442,15,4,1,35,4,No,520,0,0,4,Transferencia
1557,M,62,Guayaquil,2.0,52.21,92,196,5,3,1,35,2,No,1786,1,1,8,Tarjeta
1558,M,58,Esmeraldas,0.6,34.48,30,198,5,4,0,22,3,No,1344,1,0,4,Efectivo
1559,F,64,Guaranda,0.4,59.87,63,258,16,5,3,37,2,Sí,1976,0,0,10,Transferencia
1560,F,31,Riobamba,0.4,46.79,70,396,9,3,1,22,1,Sí,595,0,1,6,Transferencia
1561,F,56,Morona Santiago,0.0,55.22,32,557,5,3,3,11,3,Sí,1360,0,0,5,Tarjeta
1562,M,42,Francisco de Orellana,1.0,23.53,84,567,17,4,3,32,2,Sí,336,1,0,12,Efectivo
1563,M,37,Ibarra,0.4,23.16,1,553,5,1,1,35,1,Sí,1108,0,1,14,Tarjeta
1564,M,19,Portoviejo,1.1,40.18,17,101,17,3,3,31,5,No,318,0,0,10,Efectivo
1565,M,56,Santa Elena,5.5,11.33,46,135,13,5,2,45,4,No,1610,0,0,6,Transferencia
1566,F,23,Napo,1.1,42.07,32,311,17,1,2,8,3,No,560,1,1,3,Transferencia
1567,M,34,Esmeraldas,4.2,30.14,97,162,9,1,2,20,4,Sí,762,0,0,13,Efectivo
1568,M,42,Esmeraldas,1.9,54.95,83,563,7,1,2,42,1,Sí,734,0,0,3,Transferencia
1569,M,45,Morona Santiago,0.6,45.19,34,298,11,3,2,34,4,No,1267,1,1,10,PayPal
1570,M,19,Nueva Loja,0.9,51.45,50,441,6,1,3,4,4,Sí,1089,1,1,7,Transferencia
1571,F,52,Tena,0.2,23.69,17,47,19,4,1,18,0,No,288,1,0,13,Efectivo
1572,F,54,Puerto Baquerizo Moreno,0.8,50.72,87,146,11,1,2,4,1,Sí,354,0,0,1,PayPal
1573,M,22,Azuay,2.3,56.67,71,173,11,5,2,20,4,No,167,0,0,1,Efectivo
1574,F,18,Puyo,0.1,34.42,29,580,8,2,2,9,2,Sí,715,1,1,1,PayPal
1575,F,57,Cañar,0.5,23.91,43,451,19,5,2,16,1,No,435,0,0,6,PayPal
1576,M,29,Pastaza,1.0,24.17,52,398,2,3,1,26,0,No,770,1,1,4,Tarjeta
1577,M,53,Portoviejo,8.0,53.59,9,587,8,1,0,38,3,No,920,1,0,14,Tarjeta
1578,M,62,Esmeraldas,3.1,75.27,86,79,2,1,2,25,5,Sí,973,1,0,6,PayPal
1579,F,40,Ambato,2.6,20.28,51,135,16,4,0,4,4,No,1532,1,1,14,PayPal
