cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona
1649,F,25,Tungurahua,2.7,55.61,14,333,15,4,1,12,1,No
1650,F,38,El Oro,0.8,11.86,6,466,6,1,1,34,0,Sí
1651,M,18,El Oro,4.4,5.13,39,352,19,1,3,10,4,Sí
1652,F,25,Napo,0.2,38.91,27,531,16,4,2,5,2,No
1653,F,46,Zamora,3.3,39.15,31,422,7,2,3,21,3,Sí
1654,F,49,Sucumbíos,4.0,-15.09,98,178,12,2,1,3,5,Sí
1655,M,55,El Oro,3.4,25.65,14,434,12,5,0,19,1,No
1656,M,22,Puyo,1.4,19.87,99,312,19,3,3,45,0,Sí
1657,M,64,Cuenca,1.2,14.12,84,391,19,3,0,44,0,No
1658,M,39,Ibarra,11.2,19.83,69,408,11,5,0,35,4,No
1659,F,64,Puerto Baquerizo Moreno,0.5,43.94,64,227,3,3,2,6,3,Sí
1660,F,51,Morona Santiago,1.6,19.74,3,585,10,1,0,14,5,No
1661,M,18,Ibarra,2.2,20.25,10,385,15,1,1,4,0,No
1662,M,43,Esmeraldas,2.4,10.72,25,569,11,4,2,45,4,No
1663,F,60,Napo,0.5,54.03,60,458,5,4,2,18,1,Sí
1664,M,27,Tena,2.1,41.52,36,46,7,5,2,29,4,No
1665,M,47,Santo Domingo de los Tsáchilas,3.4,-2.39,22,408,15,5,1,35,3,No
1666,M,35,Cotopaxi,0.1,20.27,92,535,5,5,4,38,4,Sí
1667,M,34,Santo Domingo de los Tsáchilas,4.8,42.93,84,105,16,1,2,16,0,Sí
1668,M,43,Macas,0.1,54.22,90,260,17,3,2,20,0,Sí
1669,M,25,Nueva Loja,0.9,47.61,39,277,8,5,2,24,2,No
1670,M,64,Manabí,0.0,29.66,76,331,18,5,0,35,4,Sí
1671,M,57,Macas,0.2,6.03,22,244,18,1,2,44,1,Sí
1672,F,29,Santo Domingo de los Tsáchilas,4.8,48.05,15,187,7,1,0,19,5,No
1673,M,44,Guaranda,0.9,30.55,93,98,12,1,1,4,5,Sí
1674,F,25,Galápagos,1.1,36.03,60,422,17,3,2,33,3,No
1675,M,42,Azuay,0.5,32.34,67,114,9,5,0,2,2,Sí
1676,M,63,Chimborazo,1.8,14.67,79,296,12,2,0,13,4,Sí
1677,M,21,Santo Domingo,1.8,40.46,30,98,8,2,1,45,1,No
1678,M,50,Pichincha,0.9,38.4,52,376,11,5,2,30,2,Sí
1679,M,18,Guaranda,0.8,28.61,24,452,10,5,2,34,0,No
1680,F,36,Esmeraldas,4.3,42.07,43,203,5,5,2,30,3,No
1681,F,48,Guayas,1.0,14.39,11,144,16,5,1,24,4,No
1682,M,33,Santo Domingo,1.4,30.96,89,249,14,3,0,48,5,No
1683,M,31,Tungurahua,0.7,35.39,96,60,3,2,0,44,1,Sí
1684,F,22,Guaranda,3.1,8.98,91,552,3,4,3,33,0,Sí
1685,M,58,Puerto Baquerizo Moreno,1.0,34.14,8,372,17,2,1,41,2,No
1686,F,43,Quito,1.4,46.0,11,406,10,2,1,49,3,No
1687,F,45,Zamora Chinchipe,0.6,30.45,68,159,14,1,1,10,2,Sí
1688,M,19,Riobamba,8.8,34.49,53,568,4,5,2,18,5,No
1689,F,23,Santa Elena,0.7,43.44,53,31,10,5,4,19,2,Sí
1690,M,26,Napo,2.9,29.18,27,130,14,5,0,7,1,No
1691,M,50,Loja,1.1,30.53,55,562,3,1,2,19,0,Sí
1692,M,58,Francisco de Orellana,0.5,17.35,98,87,9,3,2,24,4,Sí
1693,F,42,Machala,3.2,34.78,68,418,10,3,2,15,1,No
1694,M,30,Carchi,0.8,29.98,97,370,17,4,2,41,5,Sí
1695,M,26,Tulcán,4.0,42.49,97,49,3,3,2,42,3,No
1696,F,30,Santa Elena,4.9,43.45,76,284,7,3,2,23,5,No
1697,M,48,Santa Elena,3.9,46.87,57,346,9,5,4,4,5,Sí
1698,F,58,Tungurahua,0.1,27.38,77,67,6,2,1,38,2,Sí
1699,M,28,Macas,3.1,2.35,74,566,10,3,1,4,3,No
1700,F,21,Tungurahua,1.1,46.12,41,415,2,3,3,5,1,No
1701,F,51,Tungurahua,4.1,41.47,37,55,10,1,3,41,5,Sí
1702,M,55,Azuay,2.0,25.47,67,483,11,4,3,44,1,Sí
1703,M,63,Loja,3.6,43.32,52,352,5,1,3,23,4,Sí
1704,M,21,Ambato,1.4,13.27,32,542,4,5,2,40,2,No
1705,M,55,Quito,1.5,50.45,70,42,11,2,0,37,1,Sí
1706,M,36,Francisco de Orellana,0.3,30.0,55,589,16,4,0,11,3,Sí
1707,M,23,El Oro,3.1,22.57,71,400,12,1,2,11,5,Sí
1708,F,51,El Oro,1.1,25.67,50,320,15,3,2,13,4,No
1709,M,35,Azogues,1.4,31.53,73,361,7,3,2,14,3,No
1710,F,30,Portoviejo,3.1,34.82,42,290,13,4,0,8,2,No
1711,F,58,Azuay,1.8,35.72,14,234,14,3,2,25,4,No
1712,F,40,Riobamba,0.4,28.56,37,416,18,1,2,18,4,Sí
1713,F,36,Tungurahua,1.8,38.0,14,497,17,1,1,44,4,No
1714,M,62,Tena,1.0,35.12,4,444,4,3,2,44,5,No
1715,M,28,Nueva Loja,1.3,25.29,92,98,3,3,1,18,0,No
1716,M,18,Tungurahua,0.1,23.03,82,501,12,5,1,10,4,Sí
1717,F,41,Los Ríos,0.5,44.13,53,133,10,2,1,7,3,Sí
1718,M,24,Quito,0.7,42.86,50,190,4,4,1,44,3,Sí
1719,M,42,Santa Elena,2.5,35.86,9,229,19,1,2,14,2,No
1720,F,38,Santo Domingo,0.0,48.86,11,245,16,4,1,15,1,No
1721,M,32,Cotopaxi,1.1,5.58,3,241,15,5,0,16,1,No
1722,M,18,Cuenca,5.2,26.53,94,537,3,1,3,2,0,Sí
1723,M,29,Morona Santiago,0.2,17.66,17,45,18,5,4,30,5,Sí
1724,F,24,Los Ríos,1.5,68.84,79,527,9,5,0,30,5,No
1725,F,32,Ibarra,3.1,45.7,35,361,11,3,2,18,4,No
1726,F,38,Ibarra,5.7,33.81,24,580,19,4,1,31,0,No
1727,M,36,Portoviejo,2.7,46.77,86,285,9,4,1,44,2,No
1728,F,46,Cañar,2.5,51.74,75,201,9,3,2,48,2,No
1729,M,42,Loja,3.5,51.58,97,527,4,4,2,13,1,No
1730,M,50,Azogues,1.2,48.83,35,500,4,3,0,20,2,No
1731,M,49,Santa Elena,3.3,31.06,66,413,13,1,1,49,4,Sí
1732,F,52,Zamora,0.0,27.48,8,536,18,5,1,35,3,No
1733,F,61,Latacunga,5.2,20.57,60,556,5,5,1,23,2,No
1734,F,55,Riobamba,1.2,42.54,52,354,18,4,2,42,0,No
1735,M,43,Esmeraldas,1.6,32.62,17,243,15,2,2,33,4,No
1736,F,28,Orellana,0.6,28.72,42,237,10,5,2,38,2,No
1737,M,52,Ibarra,2.7,27.94,34,198,13,3,1,35,5,No
1738,F,25,Latacunga,0.2,56.75,62,359,6,2,3,36,2,Sí
1739,M,63,Zamora,4.1,49.29,97,309,12,2,4,20,5,Sí
1740,M,31,Guaranda,3.5,62.46,77,334,4,5,2,3,4,No
1741,F,27,Santo Domingo,0.5,42.94,3,175,16,5,2,8,2,No
1742,M,19,Zamora,3.3,35.85,92,545,15,5,0,40,5,No
1743,F,63,Tulcán,3.1,34.62,40,119,12,3,2,32,3,No
1744,F,26,Riobamba,2.0,19.7,44,482,9,2,3,29,1,Sí
1745,M,20,Cañar,0.9,16.08,49,89,5,4,1,7,4,Sí
1746,F,38,Orellana,0.6,42.61,78,340,13,3,1,2,5,Sí
1747,M,43,Imbabura,0.5,20.98,27,557,9,1,2,21,0,Sí
1748,F,25,Zamora,0.8,38.17,41,256,7,5,0,6,2,No
1749,M,19,Azuay,4.7,51.73,79,503,16,2,2,28,5,Sí
1750,F,23,Loja,0.2,25.02,75,570,13,3,1,48,5,Sí
1751,M,45,Ibarra,3.5,65.16,68,108,17,1,1,42,5,Sí
1752,M,46,Santo Domingo de los Tsáchilas,0.9,20.14,97,462,17,3,1,36,1,Sí
1753,F,43,Loja,1.5,49.85,0,182,5,3,1,32,0,No
1754,M,42,Guaranda,3.2,41.37,38,430,12,4,0,45,0,No
1755,M,29,Imbabura,4.3,52.91,95,308,14,4,2,42,3,No
1756,F,22,Guayaquil,0.8,18.26,89,86,10,3,0,46,1,Sí
1757,F,51,Chimborazo,1.2,69.61,16,215,5,1,0,9,5,No
1758,F,54,Machala,1.1,32.32,90,427,13,2,2,11,4,Sí
1759,F,32,Zamora Chinchipe,0.0,45.15,87,187,10,2,4,23,1,Sí
1760,F,61,Los Ríos,0.7,56.67,34,388,14,5,0,11,1,No
1761,M,53,Cuenca,1.2,25.93,45,469,17,5,1,49,0,No
1762,M,32,Carchi,1.1,47.39,41,495,7,2,2,2,3,No
1763,M,60,El Oro,2.6,23.43,38,475,11,3,1,3,3,No
1764,F,40,Zamora Chinchipe,1.0,55.95,89,517,14,3,1,11,1,No
1765,M,23,Cuenca,1.3,23.6,48,559,8,4,0,35,1,No
1766,F,63,Orellana,1.1,35.58,61,102,18,4,1,15,2,No
1767,F,61,Macas,2.7,39.59,37,46,14,5,0,43,5,No
1768,F,60,Azuay,4.0,46.76,22,560,14,2,0,11,0,No
1769,M,62,Orellana,1.5,64.53,21,355,3,3,2,31,5,No
1770,F,38,Babahoyo,3.1,28.22,3,575,11,2,0,28,4,No
1771,M,40,Galápagos,0.7,52.08,48,231,14,1,1,28,4,Sí
1772,F,60,Zamora,1.6,64.55,58,373,10,2,3,32,3,Sí
1773,M,33,Tungurahua,0.8,37.49,72,552,2,1,4,25,0,Sí
1774,M,64,Ambato,1.1,26.75,67,429,15,4,1,20,5,No
1775,F,32,Loja,2.6,9.05,70,247,17,4,1,28,3,No
1776,M,42,Chimborazo,4.3,63.25,86,474,16,5,2,25,4,No
1777,M,53,Ibarra,0.3,31.33,1,251,2,2,0,11,1,Sí
1778,F,28,Guaranda,2.0,19.98,48,412,18,2,2,19,0,Sí
1779,F,32,Santa Elena,1.7,14.63,87,36,14,1,4,28,0,Sí
1780,F,21,Manabí,0.3,19.95,94,301,16,4,2,1,5,Sí
1781,F,38,Bolívar,0.5,48.8,30,45,17,1,1,5,2,Sí
1782,F,30,Galápagos,0.7,50.87,39,453,17,4,0,10,5,No
1783,M,39,Puerto Baquerizo Moreno,0.4,44.78,47,553,3,1,6,42,1,Sí
1784,M,36,Guayas,0.6,36.99,50,50,18,4,1,46,1,Sí
1785,M,51,Esmeraldas,0.6,16.32,42,257,12,1,1,34,3,Sí
1786,M,31,Esmeraldas,0.8,24.05,97,317,9,4,4,36,0,Sí
1787,F,21,Francisco de Orellana,2.8,18.4,54,163,4,1,1,2,3,Sí
1788,M,63,Riobamba,1.7,43.59,87,312,13,2,1,18,1,Sí
1789,F,44,Imbabura,8.6,19.05,48,433,17,5,0,13,2,No
1790,M,46,Francisco de Orellana,1.1,24.29,89,95,15,1,2,5,0,Sí
1791,M,64,Cañar,2.8,32.25,79,466,17,5,1,20,1,No
1792,F,45,Ibarra,4.1,9.95,56,288,18,2,3,2,2,Sí
1793,F,52,Macas,2.3,35.7,76,132,12,2,3,11,5,Sí
1794,F,25,Santo Domingo de los Tsáchilas,1.1,33.39,14,596,18,4,2,30,4,No
1795,M,33,Ambato,2.8,52.76,26,130,2,5,0,32,1,No
1796,F,59,Napo,0.5,22.7,67,227,13,3,1,32,4,Sí
1797,M,53,Sucumbíos,0.8,15.51,79,255,16,4,0,38,3,Sí
1798,F,47,Riobamba,1.6,29.39,63,492,19,5,6,28,4,Sí
1799,F,35,Azuay,1.7,18.53,93,266,15,1,3,10,1,Sí
1800,M,19,Santa Elena,0.0,35.59,29,55,2,1,2,22,4,Sí
1801,F,30,Carchi,5.8,7.1,35,150,14,2,4,17,0,Sí
1802,M,21,Galápagos,2.4,25.92,66,535,16,3,0,22,1,No
1803,F,43,Carchi,1.4,21.07,85,211,8,1,0,43,2,Sí
1804,F,42,Tulcán,5.4,43.52,85,572,16,5,2,19,4,No
1805,M,47,Carchi,1.2,22.84,48,344,11,5,2,17,0,No
1806,F,28,Bolívar,7.9,8.96,75,302,15,1,2,24,3,Sí
1807,M,24,Azogues,1.4,31.97,54,261,7,5,0,36,3,No
1808,M,48,Cañar,0.2,39.8,84,449,15,5,2,32,4,Sí
1809,F,61,Orellana,2.9,30.93,55,471,13,2,3,46,3,Sí
1810,M,27,Cotopaxi,2.3,25.83,67,525,12,3,1,36,2,No
1811,M,56,Cuenca,3.0,24.93,94,53,3,2,5,28,1,Sí
1812,F,30,Puerto Baquerizo Moreno,6.0,36.69,43,138,2,3,0,14,0,No
1813,M,48,Orellana,3.0,21.66,30,531,9,5,2,36,5,No
1814,M,24,Imbabura,1.9,30.07,57,54,15,3,0,6,4,No
1815,F,59,Cañar,3.9,46.26,86,216,10,5,1,9,3,No
1816,F,59,Pichincha,2.2,15.48,52,317,3,5,0,21,1,No
1817,F,53,Loja,1.0,34.34,83,367,6,2,1,12,5,Sí
1818,M,37,Napo,4.3,8.17,78,66,9,2,4,30,2,Sí
1819,M,21,Santo Domingo,0.5,38.42,22,166,17,4,2,31,3,No
1820,M,24,Portoviejo,2.5,20.32,27,537,17,1,2,40,3,No
1821,F,18,Imbabura,4.3,50.29,15,256,14,4,5,4,0,No
1822,M,61,Sucumbíos,2.6,12.85,36,349,16,4,2,31,2,No
1823,M,62,Francisco de Orellana,2.4,41.63,20,211,2,3,0,27,2,No
1824,M,59,Macas,2.8,53.32,78,115,4,5,1,25,4,No
1825,F,64,Guaranda,1.3,19.54,16,496,7,5,5,5,5,No
1826,M,30,Santo Domingo,4.1,22.07,36,82,15,5,1,6,0,No
1827,M,39,Azuay,0.5,20.84,76,264,5,1,1,5,4,Sí
1828,M,38,Manabí,0.3,27.71,18,462,19,3,2,27,0,No
1829,F,39,Babahoyo,0.7,42.76,29,525,16,3,2,8,2,No
1830,F,45,Carchi,1.5,26.49,44,129,10,5,2,9,0,No
1831,M,26,Francisco de Orellana,1.4,18.19,17,432,19,4,0,15,0,No
1832,F,43,Pichincha,3.4,4.72,77,425,4,1,4,36,0,Sí
1833,M,26,Puyo,1.0,59.03,61,556,11,4,0,41,1,No
1834,M,32,Tungurahua,1.3,60.21,35,444,18,2,2,7,1,No
1835,F,27,Tulcán,0.0,43.4,99,492,8,3,2,32,5,Sí
1836,M,41,Cotopaxi,1.1,22.84,83,570,16,3,3,8,5,Sí
1837,M,59,Tena,2.1,46.22,51,393,2,4,2,47,2,No
1838,M,25,Imbabura,0.0,49.23,18,159,12,1,3,15,0,Sí
1839,F,41,Portoviejo,0.7,31.19,43,113,18,3,0,37,2,No
1840,F,33,Zamora Chinchipe,0.5,35.62,6,300,6,4,2,19,1,No
1841,M,43,Nueva Loja,0.1,53.48,43,273,8,1,3,39,0,Sí
1842,F,44,Manabí,1.3,10.39,67,417,16,4,2,6,4,No
1843,M,54,Zamora,0.4,49.98,33,243,4,1,0,19,1,Sí
1844,M,21,Orellana,2.7,30.36,65,195,16,5,1,28,1,No
1845,M,41,Francisco de Orellana,3.8,18.31,68,88,6,1,1,17,1,Sí
1846,M,36,Portoviejo,1.6,19.55,54,533,13,2,1,42,0,Sí
1847,M,53,Guaranda,8.0,22.03,9,152,6,5,4,19,5,No
1848,M,56,Ibarra,1.2,16.85,95,442,4,4,2,31,3,No
1849,F,27,Guayaquil,1.4,61.57,41,168,10,5,2,11,4,No
1850,F,42,Cañar,9.1,42.37,40,258,10,5,1,15,4,No
1851,M,35,Cañar,0.5,50.97,76,303,8,4,1,10,2,Sí
1852,F,36,Macas,5.7,43.44,68,468,3,4,1,43,0,No
1853,M,53,Bolívar,0.1,35.92,9,591,17,2,4,23,5,Sí
1854,F,27,Manabí,1.2,36.12,9,147,10,4,1,3,1,No
1855,M,50,Orellana,0.1,29.04,90,512,14,3,1,3,3,Sí
1856,M,22,Santo Domingo de los Tsáchilas,2.6,30.26,59,424,18,3,4,18,0,Sí
1857,M,64,Babahoyo,1.9,13.88,50,489,7,2,2,25,0,Sí
1858,F,52,Zamora,2.5,51.23,20,107,5,1,1,43,5,No
1859,F,61,Cañar,0.9,7.8,7,441,2,1,4,20,3,Sí
1860,M,51,Loja,0.9,19.12,64,104,19,3,0,29,1,Sí
1861,F,50,Puyo,0.1,65.18,91,324,10,4,1,22,0,Sí
1862,F,38,Bolívar,0.9,37.04,77,50,14,2,2,15,4,Sí
1863,F,34,Imbabura,5.3,37.67,84,200,9,1,2,39,4,Sí
1864,M,39,Zamora,1.0,44.56,29,44,14,1,2,10,3,No
1865,M,54,Zamora Chinchipe,3.6,11.89,84,240,16,5,1,21,1,No
1866,F,32,Guayas,3.7,14.09,48,589,12,3,1,29,3,No
1867,M,52,Zamora,0.9,28.33,8,115,13,4,0,32,0,No
1868,M,45,Babahoyo,2.0,21.45,16,178,15,2,1,10,4,No
1869,F,24,Tulcán,0.2,33.88,68,401,5,1,1,13,2,Sí
1870,M,49,Quito,0.2,42.28,57,509,2,5,3,47,3,Sí
1871,M,28,Esmeraldas,0.1,55.84,56,180,5,3,1,23,2,Sí
1872,M,27,Orellana,1.7,47.17,61,170,10,3,2,23,2,No
1873,F,26,Portoviejo,1.1,20.09,94,98,11,2,1,31,5,Sí
1874,M,31,Puerto Baquerizo Moreno,1.6,29.38,51,289,5,1,1,4,4,Sí
1875,M,30,Latacunga,1.5,25.3,60,550,10,2,3,49,3,Sí
1876,M,42,Zamora,0.9,19.75,39,400,14,2,1,3,2,Sí
1877,F,19,Tungurahua,2.3,16.34,37,448,13,5,0,21,0,No
1878,F,52,Santa Elena,2.8,59.96,42,130,12,3,1,2,5,No
1879,M,24,Pastaza,0.0,35.16,62,272,13,4,4,4,1,Sí
1880,M,38,Carchi,0.5,31.64,18,541,19,3,3,1,5,Sí
1881,M,35,Tena,2.5,42.26,99,584,13,3,1,15,1,No
1882,F,20,Los Ríos,1.0,43.01,49,124,17,5,1,33,4,No
1883,M,59,Orellana,2.2,51.78,32,255,6,4,2,6,3,No
1884,M,56,Guaranda,0.9,23.85,12,547,13,1,0,7,3,Sí
1885,F,58,Santo Domingo de los Tsáchilas,1.0,41.04,77,243,12,4,1,19,1,No
1886,M,28,Babahoyo,0.3,21.33,96,96,10,1,3,44,0,Sí
1887,F,56,Quito,0.6,32.15,61,425,19,4,0,1,1,Sí
1888,M,41,Napo,1.9,35.85,92,41,4,2,1,39,1,Sí
1889,M,63,Esmeraldas,1.1,37.32,42,266,18,4,3,19,3,No
1890,M,36,Orellana,3.0,36.65,48,428,15,5,5,45,2,Sí
1891,F,21,Cotopaxi,3.8,47.03,35,436,2,1,2,26,0,No
1892,F,43,Portoviejo,1.6,26.05,9,509,18,3,1,44,3,No
1893,F,55,Morona Santiago,2.8,37.73,94,251,9,5,1,12,5,No
1894,M,59,Pichincha,0.7,23.62,5,185,6,1,0,22,1,Sí
1895,F,49,Chimborazo,1.1,78.81,56,457,6,1,3,13,2,Sí
1896,M,56,Esmeraldas,2.5,21.31,0,187,10,3,1,28,0,No
1897,M,62,Guayaquil,1.0,24.49,70,445,4,2,2,14,4,Sí
1898,F,63,Azogues,1.8,48.24,57,355,10,5,2,22,0,No
1899,M,53,Zamora Chinchipe,0.4,28.56,90,400,19,3,1,30,0,Sí
1900,M,57,Tungurahua,1.8,48.25,20,373,17,3,2,44,1,No
1901,M,54,Cotopaxi,4.0,37.3,91,291,2,2,2,20,1,Sí
1902,M,50,Carchi,4.1,28.95,79,312,3,5,1,44,4,No
1903,M,53,Bolívar,2.6,23.71,55,258,15,3,1,27,4,No
1904,F,20,Orellana,2.7,23.17,86,309,15,2,2,38,4,Sí
1905,M,26,Azogues,1.6,29.12,19,319,2,5,0,42,3,No
1906,F,25,Ambato,1.8,32.38,53,76,17,4,0,41,3,No
1907,F,50,Loja,0.3,22.52,24,243,16,1,1,34,1,Sí
1908,M,23,Zamora,1.2,33.36,27,53,16,2,0,39,1,No
1909,M,58,Chimborazo,1.2,18.59,4,350,13,1,2,41,4,No
1910,M,56,Guayas,6.4,46.34,20,303,17,4,4,44,3,No
1911,F,21,Portoviejo,1.1,49.21,17,585,15,3,2,37,2,No
1912,M,30,Azogues,1.6,24.44,46,342,16,3,4,1,3,Sí
1913,F,19,Tena,1.5,23.6,69,392,16,5,2,15,1,No
1914,M,22,El Oro,2.0,37.67,56,409,9,2,6,32,3,Sí
1915,F,61,Cotopaxi,2.8,53.98,92,499,3,2,0,8,1,Sí
1916,M,44,Francisco de Orellana,0.5,57.3,18,145,3,5,1,33,4,No
1917,M,49,Portoviejo,1.5,13.96,96,71,11,1,1,18,4,Sí
1918,M,38,Tungurahua,3.5,50.09,64,408,4,3,4,45,4,Sí
1919,F,25,Ibarra,1.2,34.08,2,235,18,3,2,29,2,No
1920,M,55,Guayaquil,0.7,34.37,41,495,9,2,2,32,2,Sí
1921,F,25,Manabí,2.1,42.57,20,309,5,2,2,33,1,No
1922,F,20,Pastaza,3.5,27.79,98,147,15,5,1,5,0,No
1923,F,61,Guaranda,0.1,51.45,39,266,11,4,0,18,5,No
1924,F,20,Galápagos,3.0,56.36,66,338,2,1,1,48,2,Sí
1925,M,39,Pichincha,3.4,56.92,24,485,5,4,1,10,1,No
1926,M,23,Santa Elena,1.2,7.34,54,504,2,4,2,36,3,No
1927,M,19,Imbabura,8.2,31.56,83,129,18,2,1,33,4,Sí
1928,F,40,Tulcán,3.1,5.97,51,290,18,2,4,23,4,Sí
1929,F,61,Guayaquil,3.0,23.52,43,334,8,2,2,40,4,No
1930,M,19,El Oro,2.8,-0.96,97,383,16,4,1,5,1,No
1931,M,55,Sucumbíos,0.3,41.75,84,315,14,1,0,34,4,Sí
1932,F,34,Los Ríos,0.5,38.29,55,357,3,2,1,24,2,Sí
1933,M,52,Zamora,1.2,28.51,54,132,14,3,3,17,3,Sí
1934,F,51,Azogues,0.6,23.13,86,92,12,1,2,31,4,Sí
1935,M,40,Tulcán,1.1,39.71,69,311,16,3,2,7,1,No
1936,M,47,Santo Domingo de los Tsáchilas,4.4,19.83,76,470,11,1,3,17,3,Sí
1937,M,25,Zamora Chinchipe,3.5,18.81,86,322,10,2,1,28,4,Sí
1938,M,39,Babahoyo,2.0,16.96,72,36,10,5,4,38,0,Sí
1939,M,61,Puyo,3.9,31.94,80,121,2,2,4,22,4,Sí
1940,F,53,Ambato,3.1,26.27,65,219,18,4,2,15,5,No
1941,M,22,Riobamba,1.1,29.24,18,505,13,4,3,37,2,No
1942,F,30,Cotopaxi,0.4,42.83,82,540,11,1,3,15,3,Sí
1943,F,46,Santo Domingo,1.4,49.45,6,491,6,4,1,25,2,No
1944,F,48,Morona Santiago,2.7,56.76,62,82,19,2,2,21,0,Sí
1945,M,64,Morona Santiago,1.1,35.9,41,515,16,3,0,38,0,No
1946,M,33,Zamora,2.2,40.21,41,519,7,2,1,2,5,No
1947,M,59,Quito,0.2,37.83,58,393,8,1,0,27,2,Sí
1948,M,47,Cañar,2.8,9.89,19,141,18,4,0,49,3,No
1949,F,33,Portoviejo,3.4,29.45,72,438,7,3,2,32,0,No
1950,F,29,Chimborazo,2.5,29.52,16,36,9,5,1,21,0,No
1951,F,34,Loja,6.8,27.34,26,226,13,3,2,4,4,No
1952,F,33,Quito,3.5,34.39,46,396,15,3,1,44,5,No
1953,M,29,Azogues,4.7,31.71,1,279,13,2,3,19,1,Sí
1954,M,25,Bolívar,5.4,20.21,62,269,11,5,3,2,0,Sí
1955,M,37,Esmeraldas,3.2,32.73,61,409,16,1,2,26,3,Sí
1956,M,20,Puerto Baquerizo Moreno,2.2,25.41,99,500,8,1,1,34,3,Sí
1957,F,33,Santa Elena,0.0,-4.29,18,484,10,3,1,14,4,No
1958,M,47,Machala,1.3,14.04,16,395,11,3,0,15,3,No
1959,M,62,Imbabura,1.7,36.33,68,319,11,4,0,20,4,No
1960,F,40,Zamora,0.7,51.38,38,432,17,5,3,34,0,Sí
1961,M,45,Santa Elena,0.8,-1.41,81,87,8,3,3,36,0,Sí
1962,F,57,Manabí,6.5,21.94,70,550,6,4,3,19,0,Sí
1963,M,22,Zamora,4.4,41.47,80,333,4,5,0,9,0,No
1964,M,37,Guayas,3.8,48.17,38,144,19,1,2,7,1,No
1965,M,57,Bolívar,1.0,28.7,35,239,12,4,1,30,5,No
1966,M,61,Tena,0.0,24.76,39,70,16,5,1,13,5,No
1967,F,18,Santa Elena,0.2,53.3,44,202,6,4,3,27,1,Sí
1968,M,47,El Oro,0.7,46.94,3,263,13,3,2,44,0,No
1969,F,38,Santa Elena,0.0,47.88,24,432,5,2,2,35,3,Sí
1970,F,37,Tulcán,0.0,27.98,68,68,16,1,1,13,4,Sí
1971,F,23,Santa Elena,5.0,51.71,29,148,10,3,2,15,5,No
1972,M,39,Pastaza,2.4,5.82,75,364,8,3,2,46,2,No
1973,F,35,Francisco de Orellana,0.7,51.97,67,365,11,5,0,9,4,Sí
1974,M,25,Cuenca,0.3,34.0,87,568,14,4,2,45,2,Sí
1975,M,56,Loja,1.4,36.93,28,103,9,1,1,23,2,No
1976,M,49,Santo Domingo,0.0,20.82,72,220,13,3,0,36,0,Sí
1977,F,50,Tulcán,5.6,7.79,67,353,2,5,3,40,2,Sí
1978,M,33,Sucumbíos,1.1,36.62,50,176,17,1,0,3,0,Sí
1979,F,29,Santo Domingo de los Tsáchilas,1.0,43.27,23,313,18,4,1,34,1,No
1980,F,55,Babahoyo,1.0,45.54,13,242,19,3,1,19,3,No
1981,M,51,Los Ríos,0.1,43.92,68,423,12,3,1,28,2,Sí
1982,F,31,Santo Domingo de los Tsáchilas,2.0,40.52,17,368,19,3,4,23,3,No
1983,M,53,Tena,2.6,21.14,41,51,8,1,1,40,0,No
1984,M,50,Esmeraldas,2.3,46.51,56,134,19,1,1,49,2,Sí
1985,F,40,Cuenca,0.3,19.47,82,495,9,1,3,45,4,Sí
1986,F,62,Guayas,1.7,51.61,11,488,7,1,2,7,1,No
1987,F,19,Imbabura,1.7,33.74,81,461,8,5,0,41,5,No
1988,M,58,Francisco de Orellana,4.1,34.24,16,250,11,2,0,12,1,No
1989,M,38,Babahoyo,1.0,47.99,29,408,12,5,3,14,2,No
1990,F,19,Puyo,0.9,50.02,87,251,14,3,1,46,1,Sí
1991,F,44,Santo Domingo,1.9,46.56,74,287,10,5,1,15,5,No
1992,F,26,Guayas,2.0,22.69,98,396,8,4,0,3,4,No
1993,M,18,Puerto Baquerizo Moreno,1.3,46.44,22,378,10,1,2,15,3,No
1994,F,28,Pastaza,1.2,22.78,80,254,14,4,2,24,4,No
1995,M,20,Puerto Baquerizo Moreno,1.4,46.82,0,265,4,4,1,46,1,No
1996,M,40,Los Ríos,3.9,13.62,78,212,4,3,3,8,5,Sí
1997,M,43,Santa Elena,1.2,33.59,31,473,2,1,6,5,3,Sí
1998,M,21,Esmeraldas,5.6,22.69,8,35,3,4,1,4,5,No
1999,M,35,Loja,1.4,48.05,14,265,4,3,3,14,4,No
2000,M,23,Ambato,6.0,51.73,27,156,16,1,0,16,0,No
1001,M,64,Santa Elena,0.5,28.44,60,448,9,5,0,30,3,Sí
1002,M,29,Cuenca,3.6,50.88,41,240,14,5,1,27,5,No
1003,F,33,Esmeraldas,1.6,38.03,80,394,2,1,0,7,0,Sí
1004,F,41,Tungurahua,0.4,44.79,78,105,12,4,3,27,5,Sí
1005,M,36,Tungurahua,1.7,37.36,17,350,2,3,1,25,2,No
1006,M,25,Esmeraldas,16.3,27.7,22,462,9,1,3,46,4,Sí
1007,M,48,Puyo,0.3,59.13,53,138,6,4,2,41,2,Sí
